DEPTH	SP	GR	CALI	BitSize	LL8	ILM	ILD	RHOB	NPHI	DT	PHIX	RHOMAT	MBVI	MPHI
4597	-42.813	49.598	10.117	10	4.037	2.415	2.236	2.014	0.38302	40	0.4154097	2.663488	0.13853	0.32169
4597.5	-45.75	43.8873	10.1962	10	19.7797	4.1273	3.2045	1.9852	0.373643	40	0.4208771	2.628518	0.11832	0.33761
4598	-46.375	45.199	10.302	10	31.523	5.809	4.232	1.986	0.38631	40	0.4288704	2.651312	0.09927	0.34507
4598.5	-48.813	45.0985	10.1322	10	30.421	8.0702	6.393	2.0023	0.375405	40	0.4145613	2.641237	0.08177	0.34999
4599	-50.688	45.401	10.053	10	36.626	9.041	8.013	2.014	0.37868	40	0.4146207	2.661381	0.0697	0.36137
4599.5	-50.7088	42.887	10.1242	10	37.5758	9.0175	9.2788	2.0157	0.36809	40	0.4069273	2.643993	0.069655	0.366805
4600	-51.438	44.107	10.17	10	14.575	8.65	9.083	2.014	0.38569	40	0.4159598	2.664961	0.07243	0.37449
4600.5	-51.3858	47.9982	10.1803	10	11.574	8.1892	8.1483	2.0227	0.375722	40	0.413639	2.673604	0.07269	0.37334
4601	-51.125	51.709	10.147	10	11.499	7.86	7.585	2.021	0.37358	40	0.4078696	2.655401	0.07449	0.37284
4601.5	-51.9583	49.2518	10.1013	10	10.9205	7.17	7.0423	2.015	0.371307	40	0.40789	2.645321	0.07866	0.37293
4602	-51.125	46.426	10.023	10	8.278	6.635	6.859	2.02	0.39689	40	0.4219413	2.691534	0.0781	0.371125
4602.5	-51.3438	45.4747	9.966	10	6.3492	6.1375	6.8108	2.0318	0.404602	40	0.4098403	2.678895	0.07754	0.36932
4603	-50.563	46.168	9.951	10	6.9	5.97	6.715	2.036	0.39591	40	0.4085983	2.68268	0.07494	0.36594
4603.5	-49.6458	48.3237	10.0735	10	9.3158	5.9395	6.1055	2.0258	0.386502	40	0.4099118	2.668918	0.06976	0.36159
4604	-49.125	47.617	10.071	10	10.45	5.877	5.573	2.01	0.39556	40	0.4246103	2.681537	0.06792	0.35705
4604.5	-48.938	48.381	10.0307	10	9.648	5.444	5.1998	2.0052	0.421278	40	0.4204443	2.661886	0.07164	0.35439
4605	-48.938	47.501	10.039	10	7.173	4.999	4.994	2.016	0.41277	40	0.4193121	2.677439	0.072135	0.35212
4605.5	-48.0522	47.1485	10.1483	10	5.2107	4.4213	4.499	2.034	0.404012	40	0.4091597	2.680799	0.07263	0.34985
4606	-47.688	46.596	10.2	10	4.599	4.098	4.259	2.039	0.38742	40	0.4077777	2.685553	0.07534	0.34258
4606.5	-47	50.9313	10.1327	10	4.0738	3.835	3.9288	2.046	0.373752	40	0.3996634	2.675783	0.08085	0.33457
4607	-47	52.778	10.036	10	3.578	3.74	3.688	2.046	0.37331	40	0.399569	2.675535	0.08386	0.33082
4607.5	-46.2608	53.9465	9.9907	10	3.317	3.7513	3.612	2.0478	0.40255	40	0.4059348	2.695448	0.08654	0.33241
4608	-46	49.819	10.064	10	3.252	3.823	3.692	2.052	0.3981	40	0.4056081	2.701637	0.087045	0.333765
4608.5	-44.6147	47.8308	10.136	10	3.5438	3.9982	3.683	2.063	0.40183	40	0.4050009	2.71849	0.08755	0.33512
4609	-44.563	46.545	10.136	10	4.073	4.154	3.653	2.068	0.38408	40	0.3969135	2.705077	0.08371	0.34006
4609.5	-44.49	48.0062	10.1393	10	6.2677	4.3127	3.1995	2.0548	0.384888	40	0.3980139	2.686083	0.07467	0.34362
4610	-44.75	48.107	10.166	10	7.696	4.176	2.582	2.034	0.38073	40	0.4071641	2.675478	0.06718	0.34508
4610.5	-47.1042	47.6437	10.2597	10	5.5488	3.0805	1.8617	2.0185	0.376782	40	0.414026	2.667476	0.06549	0.34458
4611	-48.25	47.442	10.198	10	3.868	2.143	1.42	2.006	0.39964	40	0.4254961	2.677013	0.0648	0.343995
4611.5	-51.5005	46.1147	10.2837	10	2.6945	1.283	1.0002	2.012	0.39261	40	0.4240526	2.683478	0.06411	0.34341
4612	-52.438	45.533	10.272	10	1.542	0.908	0.781	2.022	0.37341	40	0.4076805	2.656592	0.06635	0.34878
4612.5	-52.9483	46.9772	10.1425	10	0.629	0.6368	0.5942	2.0617	0.367065	40	0.386351	2.667183	0.08423	0.36368
4613	-53	48.693	10.085	10	0.409	0.521	0.515	2.1	0.38689	40	0.3926998	2.746632	0.11007	0.37809
4613.5	-51.948	53.5118	10.0347	10	0.3618	0.4345	0.4325	2.1402	0.400523	40	0.3819438	2.783018	0.13167	0.37971
4614	-52.938	55.016	10.073	10	0.386	0.397	0.39	2.151	0.39094	40	0.3811091	2.798199	0.1347	0.376185
4614.5	-52.6255	55.0788	10.0977	10	0.4698	0.3693	0.3553	2.1503	0.366628	40	0.3528323	2.722918	0.13773	0.37266
4615	-53.563	51.213	10.041	10	0.634	0.356	0.332	2.157	0.36517	40	0.3517616	2.730573	0.13203	0.36193
4615.5	-55.6458	48.1068	10.0803	10	0.622	0.337	0.3065	2.1415	0.375703	40	0.3722139	2.759005	0.12633	0.3511
4616	-55.75	45.291	10.057	10	0.467	0.322	0.294	2.124	0.36632	40	0.3654723	2.713799	0.11533	0.34589
4616.5	-56.7608	48.2103	10.1585	10	0.3313	0.3013	0.2837	2.1103	0.38816	40	0.3917557	2.76101	0.10024	0.34478
4617	-55.875	51.137	10.156	10	0.298	0.288	0.277	2.122	0.37991	40	0.3816315	2.752736	0.09335	0.34349
4617.5	-55.7088	53.248	10.1417	10	0.2515	0.2762	0.27	2.1275	0.378848	40	0.3752864	2.744754	0.08646	0.3422
4618	-55.188	52.908	10.115	10	0.199	0.272	0.265	2.13	0.37704	40	0.3741038	2.74564	0.08374	0.34257
4618.5	-53.0833	52.6628	10.1007	10	0.1962	0.2702	0.2595	2.1133	0.37155	40	0.3689802	2.705813	0.09836	0.3481
4619	-52.25	53.672	10.094	10	0.282	0.271	0.257	2.1	0.397	40	0.3923444	2.745669	0.11532	0.35497
4619.5	-49.8338	55.7523	10.1062	10	0.3938	0.2732	0.256	2.0843	0.392628	40	0.3943049	2.725075	0.13229	0.35607
4620	-49.938	55.804	10.122	10	0.403	0.274	0.256	2.081	0.41257	40	0.3966542	2.725933	0.136075	0.35325
4620.5	-48.6563	55.2585	10.1137	10	0.326	0.2753	0.2582	2.0882	0.40308	40	0.393545	2.72947	0.13986	0.35043
4621	-46.313	55.561	10.117	10	0.306	0.277	0.259	2.099	0.41028	40	0.3927188	2.745037	0.12628	0.34543
4621.5	-45.6358	56.3805	10.2058	10	0.3392	0.2782	0.261	2.1095	0.418917	40	0.3891362	2.752578	0.09906	0.34237
4622	-45.375	54.913	10.235	10	0.405	0.279	0.261	2.127	0.39875	40	0.38388	2.766883	0.08038	0.34267
4622.5	-46.7083	53.7075	10.4445	10	0.4605	0.2787	0.2607	2.121	0.377277	40	0.3809607	2.74933	0.08029	0.35047
4623	-48.375	50.1	11.087	10	0.463	0.277	0.259	2.111	0.35846	40	0.365778	2.694079	0.08375	0.355455
4623.5	-50.6147	51.6097	10.0495	10	0.5302	0.272	0.2567	2.0858	0.384597	40	0.390531	2.717474	0.08721	0.36044
4624	-52.438	50.958	9.817	10	0.631	0.267	0.255	2.08	0.38738	40	0.3918817	2.711529	0.09072	0.36762
4624.5	-53.4692	52.3048	9.7712	10	0.5787	0.2603	0.2528	2.0752	0.367515	40	0.381311	2.676236	0.09086	0.3714
4625	-54.25	50.109	9.852	10	0.347	0.257	0.252	2.076	0.35219	40	0.3730505	2.656744	0.09395	0.36778
4625.5	-55.323	49.3375	9.9457	10	0.1527	0.2555	0.2545	2.0773	0.36162	40	0.3800557	2.676432	0.10445	0.36454
4626	-54.438	48.23	9.944	10	0.136	0.258	0.257	2.084	0.38672	40	0.3912678	2.716474	0.10966	0.36524
4626.5	-52.1458	51.364	9.8812	10	0.248	0.2678	0.2603	2.085	0.4067	40	0.3941778	2.72589	0.11487	0.36594
4627	-50.375	52.474	9.882	10	0.293	0.277	0.262	2.095	0.416	40	0.395552	2.74613	0.12307	0.3721
4627.5	-47.115	54.9472	9.905	10	0.3392	0.289	0.2633	2.0907	0.392793	40	0.3934003	2.733202	0.13042	0.37296
4628	-47.375	57.643	9.93	10	0.375	0.294	0.265	2.089	0.38841	40	0.3937575	2.73136	0.13515	0.36661
4628.5	-47.1772	54.3687	9.9202	10	0.433	0.293	0.2657	2.0737	0.399068	40	0.4029074	2.730735	0.12566	0.36036
4629	-47.438	53.892	9.956	10	0.448	0.288	0.264	2.067	0.39726	40	0.4043792	2.723516	0.117585	0.36122
4629.5	-47.0525	48.7245	10.2162	10	0.3587	0.2773	0.2613	2.0583	0.369055	40	0.3871759	2.663744	0.10951	0.36208
4630	-47.625	51.947	10.087	10	0.302	0.269	0.258	2.06	0.34658	40	0.3870113	2.666097	0.0987	0.36893
4630.5	-49.8542	50.7102	10.0848	10	0.2492	0.2587	0.2497	2.0658	0.37354	40	0.3876483	2.677198	0.09184	0.37938
4631	-50.375	49.701	10.009	10	0.225	0.252	0.243	2.065	0.39124	40	0.4048315	2.72139	0.08845	0.39077
4631.5	-50.9375	47.1282	10.0227	10	0.2873	0.244	0.237	2.061	0.403957	40	0.4052624	2.715839	0.09184	0.40006
4632	-51.875	47.559	10.141	10	0.329	0.239	0.232	2.056	0.39204	40	0.4059107	2.709186	0.093205	0.40272
4632.5	-52.2088	49.0383	10.1715	10	0.3133	0.2312	0.2255	2.0608	0.375762	40	0.3956697	2.689859	0.09457	0.40538
4633	-52.313	47.93	10.154	10	0.255	0.227	0.223	2.055	0.36762	40	0.3871785	2.658366	0.09343	0.40487
4633.5	-51.313	45.357	10.1098	10	0.184	0.2237	0.2208	2.0542	0.397815	40	0.4056385	2.70542	0.09643	0.40154
4634	-50.688	44.602	10.154	10	0.174	0.222	0.22	2.05	0.42454	40	0.4102923	2.710968	0.10487	0.39742
4634.5	-51.5213	44.2628	10.1665	10	0.262	0.2222	0.2192	2.0437	0.43386	40	0.410759	2.701552	0.11251	0.39139
4635	-50.688	46.052	10.169	10	0.257	0.223	0.22	2.037	0.42756	40	0.411275	2.691575	0.115115	0.38523
4635.5	-51.4275	46.3742	10.1713	10	0.1943	0.2258	0.2262	2.0422	0.458583	40	0.4076601	2.690641	0.11772	0.37907
4636	-49.5	47.11	10.178	10	0.161	0.23	0.232	2.048	0.4548	40	0.4063135	2.696802	0.12535	0.36544
4636.5	-47.948	45.8262	10.2382	10	0.2162	0.241	0.2427	2.0553	0.431773	40	0.4016973	2.696684	0.13883	0.35587
4637	-47.063	46.507	10.279	10	0.322	0.251	0.251	2.067	0.39469	40	0.4044156	2.723615	0.15512	0.34899
4637.5	-45.7922	49.9202	10.3607	10	0.3685	0.2688	0.2692	2.0863	0.387805	40	0.3912999	2.720338	0.17428	0.34196
4638	-42.563	52.816	10.514	10	0.356	0.283	0.28	2.108	0.38623	40	0.3841413	2.736739	0.185265	0.34071
4638.5	-38.4583	58.7488	10.737	10	0.3617	0.305	0.2985	2.1275	0.384985	40	0.3779627	2.75183	0.19625	0.33946
4639	-38.25	61.013	10.997	10	0.39	0.32	0.316	2.14	0.39986	40	0.381962	2.782744	0.21511	0.34377
4639.5	-33.9688	59.1668	11.0285	10	0.4785	0.341	0.3353	2.1437	0.400537	40	0.3816796	2.78796	0.23395	0.35342
4640	-33.188	57.621	10.891	10	0.531	0.356	0.347	2.147	0.40347	40	0.3815183	2.792855	0.25161	0.3639
4640.5	-32.0005	58.0415	10.7228	10	0.5385	0.3768	0.3667	2.1453	0.400107	40	0.3816055	2.790345	0.25546	0.36766
4641	-31.063	61.639	10.997	10	0.531	0.391	0.38	2.142	0.41914	40	0.3845407	2.793045	0.249975	0.366825
4641.5	-31.8333	60.5875	11.0577	10	0.49	0.408	0.3918	2.1378	0.421027	40	0.3847005	2.786658	0.24449	0.36599
4642	-33.5	58.775	10.586	10	0.47	0.418	0.396	2.132	0.42876	40	0.38498	2.777994	0.21775	0.36161
4642.5	-35.7297	55.8995	10.129	10	0.5075	0.424	0.3923	2.102	0.423413	40	0.389469	2.741194	0.18497	0.35335
4643	-38.438	55.092	10.279	10	0.54	0.424	0.384	2.082	0.41673	40	0.3964886	2.727144	0.16439	0.34312
4643.5	-40.1567	55.726	10.3405	10	0.6558	0.4105	0.364	2.0657	0.3899	40	0.4047778	2.722419	0.15588	0.33754
4644	-43.125	52.851	10.313	10	0.64	0.393	0.349	2.059	0.36745	40	0.3867422	2.66378	0.15498	0.338825
4644.5	-43.9067	51.9295	10.319	10	0.4587	0.3588	0.3282	2.0582	0.365422	40	0.3864552	2.661744	0.15408	0.34011
4645	-45.625	48.707	10.299	10	0.357	0.333	0.314	2.069	0.36238	40	0.3843762	2.674013	0.15564	0.34874
4645.5	-47.8547	54.1088	10.4238	10	0.313	0.3037	0.2967	2.0828	0.37759	40	0.3884193	2.706983	0.15809	0.35692
4646	-48.063	54.328	10.708	10	0.338	0.287	0.285	2.092	0.38024	40	0.3886193	2.722557	0.1687	0.3638
4646.5	-48.5213	54.73	10.6498	10	0.3377	0.2725	0.269	2.0938	0.397433	40	0.3927689	2.736609	0.17488	0.36048
4647	-49.563	52.51	10.484	10	0.326	0.265	0.259	2.098	0.3843	40	0.3895441	2.734844	0.17268	0.355915
4647.5	-49.9588	49.2717	10.3368	10	0.351	0.257	0.25	2.1052	0.38009	40	0.3820591	2.726693	0.17048	0.35135
4648	-50.688	48.895	10.221	10	0.366	0.252	0.245	2.111	0.38004	40	0.3819389	2.735761	0.16287	0.34455
4648.5	-51.8333	47.5095	10.182	10	0.3735	0.2462	0.2383	2.1202	0.397333	40	0.3904245	2.773624	0.14912	0.34106
4649	-52.875	44.992	10.252	10	0.381	0.242	0.235	2.126	0.38105	40	0.3764815	2.7455	0.13341	0.33737
4649.5	-54.1983	43.8312	10.2425	10	0.3672	0.236	0.229	2.1333	0.338878	40	0.3505965	2.691152	0.12191	0.3343
4650	-54.25	41.942	10.21	10	0.303	0.231	0.224	2.125	0.32852	40	0.3548408	2.688755	0.11882	0.334215
4650.5	-54.5105	47.732	10.1022	10	0.209	0.223	0.2188	2.1105	0.32836	40	0.3558308	2.668687	0.11573	0.33413
4651	-53.938	46.467	10.098	10	0.164	0.218	0.218	2.108	0.35086	40	0.3666304	2.691488	0.11141	0.33393
4651.5	-52.948	44.705	10.1195	10	0.1463	0.2138	0.217	2.1113	0.361748	40	0.3656801	2.694306	0.11031	0.33234
4652	-50.813	42.085	10.152	10	0.148	0.213	0.217	2.118	0.38604	40	0.383354	2.750866	0.11323	0.33185
4652.5	-47.4375	50.1225	10.123	10	0.1588	0.2158	0.2183	2.1108	0.39551	40	0.3917015	2.761684	0.11804	0.33367
4653	-47.125	55.19	10.093	10	0.203	0.22	0.22	2.11	0.38781	40	0.3917893	2.760609	0.12219	0.33154
4653.5	-44.2192	59.476	10.1298	10	0.2543	0.2295	0.225	2.1132	0.371317	40	0.3688978	2.705445	0.12634	0.32941
4654	-43.125	57.931	10.124	10	0.281	0.237	0.23	2.119	0.37445	40	0.3695022	2.716183	0.13354	0.32005
4654.5	-42.625	55.8325	10.137	10	0.279	0.2477	0.2417	2.1192	0.374845	40	0.3696565	2.716896	0.13576	0.31374
4655	-38.25	55.81	10.062	10	0.289	0.256	0.25	2.115	0.39282	40	0.391211	2.767244	0.14141	0.31111
4655.5	-39.9483	57.3398	10.1082	10	0.3072	0.2677	0.26	2.1322	0.37977	40	0.3752318	2.752133	0.15335	0.30912
4656	-38.125	59.354	10.214	10	0.358	0.276	0.265	2.158	0.39557	40	0.3806985	2.808376	0.158515	0.30691
4656.5	-34.7397	62.3288	10.2133	10	0.4122	0.286	0.268	2.183	0.374348	40	0.35028	2.766872	0.16368	0.3047
4657	-32.813	62.948	10.2	10	0.458	0.291	0.268	2.198	0.39954	40	0.3687628	2.839441	0.16213	0.30225
4657.5	-29.0942	61.9915	10.1993	10	0.3872	0.2898	0.2655	2.1797	0.429668	40	0.373101	2.822287	0.15777	0.3102
4658	-32.375	62.459	10.196	10	0.303	0.284	0.263	2.158	0.47376	40	0.3803327	2.807368	0.15569	0.31955
4658.5	-33.3442	62.9177	10.0793	10	0.2782	0.269	0.2572	2.1135	0.458413	40	0.391393	2.765278	0.14733	0.32246
4659	-38.5	62.181	9.916	10	0.289	0.259	0.253	2.091	0.44128	40	0.3934341	2.733788	0.140755	0.322905
4659.5	-43.7922	57.7462	9.9443	10	0.306	0.2478	0.2468	2.118	0.393503	40	0.3908054	2.771059	0.13418	0.32335
4660	-44.938	56.117	9.976	10	0.311	0.242	0.241	2.158	0.39162	40	0.3804919	2.807806	0.12519	0.32591
4660.5	-45.2192	56.9303	9.994	10	0.2887	0.236	0.2308	2.1883	0.370138	40	0.3484437	2.770309	0.12301	0.33429
4661	-44.125	55.972	9.884	10	0.232	0.231	0.225	2.16	0.36998	40	0.3537138	2.74014	0.12607	0.34604
4661.5	-46.9167	51.7485	9.8853	10	0.1233	0.2243	0.2228	2.1225	0.377127	40	0.3809115	2.751622	0.12631	0.35689
4662	-50.875	48.796	9.882	10	0.125	0.221	0.222	2.11	0.39386	40	0.3917668	2.760547	0.119665	0.35754
4662.5	-53.5525	46.4455	9.9312	10	0.1832	0.218	0.2207	2.1215	0.39613	40	0.3902114	2.775171	0.11302	0.35819
4663	-54.125	46.923	10.007	10	0.294	0.218	0.219	2.129	0.38958	40	0.3793609	2.757968	0.09385	0.34737
4663.5	-54.3438	48.0337	10.107	10	0.3623	0.2203	0.2182	2.1318	0.384735	40	0.3774254	2.757311	0.08618	0.33813
4664	-54.813	50.427	10.092	10	0.344	0.222	0.219	2.121	0.38496	40	0.382881	2.754462	0.08765	0.33871
4664.5	-55.448	50.899	10.088	10	0.3513	0.223	0.2213	2.1303	0.364122	40	0.3615572	2.71377	0.09299	0.34574
4665	-54.563	50.674	10.103	10	0.323	0.223	0.223	2.137	0.34763	40	0.3502092	2.695898	0.10043	0.35137
4665.5	-54.5213	47.857	10.1192	10	0.215	0.2243	0.2275	2.131	0.346388	40	0.3520164	2.69109	0.10787	0.357
4666	-53.688	48.132	10.05	10	0.175	0.226	0.23	2.126	0.35978	40	0.3612166	2.706178	0.11992	0.366
4666.5	-52.7917	51.1763	10.1297	10	0.2192	0.2307	0.2335	2.1207	0.350782	40	0.3633024	2.703116	0.12464	0.36844
4667	-52.375	50.688	10.168	10	0.26	0.234	0.236	2.119	0.34684	40	0.363868	2.701869	0.13937	0.36523
4667.5	-52.4588	47.7867	10.206	10	0.2715	0.2398	0.242	2.1178	0.333282	40	0.356185	2.680889	0.16878	0.35303
4668	-52.563	45.37	10.191	10	0.274	0.244	0.247	2.117	0.33999	40	0.3644678	2.700234	0.177155	0.33956
4668.5	-52.0833	49.6465	10.165	10	0.2623	0.2523	0.2542	2.1167	0.356263	40	0.3645207	2.699895	0.18553	0.32609
4669	-48.75	52.869	10.175	10	0.279	0.259	0.26	2.12	0.36153	40	0.3648003	2.705794	0.1919	0.30075
4669.5	-43.7708	54.1008	10.3638	10	0.3325	0.271	0.2698	2.1502	0.363225	40	0.3489955	2.713199	0.20434	0.29031
4670	-40.75	55.425	10.498	10	0.365	0.281	0.279	2.176	0.35295	40	0.3381928	2.725851	0.21619	0.28766
4670.5	-37.7192	55.0223	10.7042	10	0.3818	0.296	0.2902	2.205	0.356217	40	0.3346387	2.760752	0.22597	0.28658
4671	-36	56.029	10.645	10	0.391	0.306	0.296	2.205	0.35805	40	0.3345701	2.760581	0.239515	0.29096
4671.5	-34.4167	57.0402	10.7193	10	0.4357	0.3173	0.303	2.1995	0.366613	40	0.3465632	2.782642	0.25306	0.29534
4672	-34	59.256	10.871	10	0.469	0.324	0.308	2.192	0.36418	40	0.3456088	2.768727	0.27891	0.3098
4672.5	-33.3125	61.5122	10.6773	10	0.4767	0.3283	0.3135	2.1838	0.355607	40	0.3366979	2.733946	0.27572	0.31401
4673	-33	59.498	10.674	10	0.405	0.33	0.316	2.173	0.35829	40	0.3480185	2.745752	0.25343	0.30609
4673.5	-34.0838	57.5763	10.5533	10	0.3925	0.331	0.3167	2.189	0.34127	40	0.336028	2.740129	0.2421	0.30527
4674	-31.688	57.308	10.29	10	0.435	0.331	0.315	2.214	0.35217	40	0.3336335	2.771753	0.240985	0.31176
4674.5	-30.9897	61.0695	10.3217	10	0.4858	0.3283	0.3102	2.224	0.352237	40	0.331557	2.78152	0.23987	0.31825
4675	-30.313	61.317	10.48	10	0.46	0.325	0.306	2.214	0.37137	40	0.3414709	2.791649	0.24472	0.3391
4675.5	-32.6358	60.5835	10.795	10	0.366	0.3168	0.3038	2.1767	0.380897	40	0.3645603	2.794417	0.24326	0.34515
4676	-36.125	59.946	11.085	10	0.336	0.311	0.303	2.16	0.37738	40	0.3667471	2.773897	0.23053	0.33189
4676.5	-37.8333	58.5443	11.488	10	0.3128	0.3045	0.302	2.1505	0.385757	40	0.381035	2.797188	0.21829	0.31877
4677	-39.5	59.216	11.168	10	0.297	0.302	0.302	2.163	0.38844	40	0.3798149	2.814005	0.216615	0.316605
4677.5	-37.1255	56.1547	11.4588	10	0.3475	0.3037	0.3008	2.188	0.395305	40	0.3696445	2.82601	0.21494	0.31444
4678	-34.938	58.173	10.918	10	0.43	0.307	0.3	2.208	0.37883	40	0.3543627	2.816134	0.22568	0.31624
4678.5	-32.8647	57.1263	10.4998	10	0.4632	0.3137	0.3003	2.2113	0.371032	40	0.3415672	2.787796	0.24422	0.31773
4679	-32.813	60.958	10.534	10	0.424	0.317	0.302	2.198	0.36494	40	0.3351172	2.751419	0.25782	0.31686
4679.5	-33.1255	58.9713	10.5602	10	0.3435	0.3193	0.3065	2.1595	0.367678	40	0.3526617	2.736702	0.27195	0.3163
4680	-34.063	60.718	10.501	10	0.301	0.321	0.309	2.152	0.37482	40	0.3570259	2.736147	0.277515	0.315695
4680.5	-33.1147	60.029	10.5453	10	0.33	0.3222	0.3075	2.1825	0.37865	40	0.3628142	2.798877	0.28308	0.31509
4681	-34.313	65.669	10.612	10	0.42	0.323	0.305	2.21	0.3767	40	0.3533505	2.81654	0.28474	0.30826
4681.5	-28.9588	65.3198	10.6703	10	0.5053	0.3227	0.2995	2.2087	0.363842	40	0.3386569	2.776437	0.28291	0.29952
4682	-29.688	66.664	10.682	10	0.527	0.321	0.297	2.197	0.3532	40	0.3352304	2.750196	0.28421	0.29639
4682.5	-31.375	61.1708	10.633	10	0.4503	0.3138	0.2923	2.1792	0.343253	40	0.3374619	2.728887	0.29442	0.3142
4683	-33.875	60.71	10.523	10	0.422	0.308	0.289	2.16	0.33712	40	0.3404808	2.707231	0.306105	0.32971
4683.5	-36.3022	55.8293	10.4978	10	0.4173	0.2998	0.284	2.1323	0.341923	40	0.351757	2.692458	0.31779	0.34522
4684	-36.563	54.041	10.482	10	0.394	0.294	0.279	2.124	0.36394	40	0.3646711	2.711764	0.32476	0.36283
4684.5	-38.5313	53.086	10.7898	10	0.3482	0.286	0.2718	2.1332	0.39855	40	0.382809	2.774036	0.30106	0.3637
4685	-38.063	55.171	11.774	10	0.319	0.281	0.266	2.139	0.4081	40	0.3821227	2.781564	0.26439	0.36498
4685.5	-40.4172	57.6723	12.5145	10	0.3147	0.274	0.259	2.1513	0.39204	40	0.3811217	2.798719	0.23359	0.37714
4686	-40.938	58.234	11.677	10	0.303	0.269	0.254	2.153	0.38669	40	0.3808279	2.800658	0.22041	0.38268
4686.5	-42.4275	57.3883	10.751	10	0.3042	0.2618	0.247	2.1418	0.380082	40	0.3745541	2.765692	0.20723	0.38822
4687	-44.25	56.38	10.431	10	0.34	0.256	0.242	2.121	0.37339	40	0.3687439	2.71741	0.18716	0.39324
4687.5	-46.7608	55.6072	10.7937	10	0.3425	0.2467	0.233	2.1102	0.34418	40	0.3660257	2.69344	0.18748	0.39097
4688	-48.375	53.113	11.277	10	0.27	0.24	0.228	2.106	0.32263	40	0.3500146	2.647727	0.18291	0.38771
4688.5	-50.0838	50.6492	10.0168	10	0.1593	0.2298	0.2222	2.1193	0.363377	40	0.3653935	2.706192	0.16225	0.38607
4689	-50.188	48.02	9.986	10	0.121	0.224	0.218	2.131	0.39201	40	0.3830984	2.771255	0.147255	0.38324
4689.5	-48.8858	47.26	10.0098	10	0.2277	0.2182	0.2117	2.1328	0.401792	40	0.3828701	2.773554	0.13226	0.38041
4690	-48.625	47.26	10.099	10	0.371	0.214	0.205	2.122	0.3753	40	0.3804201	2.749505	0.09913	0.36351
4690.5	-46.74	47.7723	10.0787	10	0.3485	0.2078	0.1983	2.1057	0.371052	40	0.3695991	2.695334	0.08571	0.34962
4691	-47	47.974	9.887	10	0.181	0.202	0.195	2.104	0.38301	40	0.3831336	2.727581	0.09953	0.34649
4691.5	-49.5838	45.8165	9.8857	10	0.1217	0.194	0.1927	2.0843	0.397977	40	0.3941878	2.724761	0.10744	0.34975
4692	-49.688	45.929	9.919	10	0.125	0.189	0.191	2.071	0.36681	40	0.3849706	2.678786	0.10023	0.351855
4692.5	-50.9588	48.7408	10.0048	10	0.1685	0.1872	0.19	2.0762	0.354353	40	0.3728937	2.656674	0.09302	0.35396
4693	-50.438	52.505	9.974	10	0.181	0.188	0.19	2.092	0.34952	40	0.3682714	2.670295	0.08139	0.35753
4693.5	-47.2713	53.0023	9.9148	10	0.1735	0.1925	0.1878	2.0997	0.372382	40	0.3809359	2.714857	0.0835	0.3597
4694	-45.813	56.259	9.909	10	0.206	0.195	0.187	2.103	0.38494	40	0.3924701	2.750947	0.08203	0.35802
4694.5	-44.6563	54.2773	10.0163	10	0.2057	0.1967	0.1858	2.1022	0.390897	40	0.3924283	2.749517	0.07356	0.3504
4695	-46.063	52.259	10.133	10	0.214	0.195	0.185	2.093	0.39248	40	0.3931571	2.736338	0.07525	0.34742
4695.5	-46.8958	47.3908	10.1418	10	0.1515	0.1902	0.1842	2.0758	0.369508	40	0.3815785	2.677888	0.07694	0.34444
4696	-48.25	44.84	10.126	10	0.129	0.186	0.185	2.07	0.36055	40	0.3838845	2.67438	0.08957	0.34251
4696.5	-49.2297	47.4738	10.0968	10	0.1357	0.183	0.1852	2.0695	0.368402	40	0.3856193	2.678012	0.09365	0.33973
4697	-50.063	47.323	10.121	10	0.139	0.183	0.186	2.072	0.39396	40	0.4034695	2.729422	0.08787	0.33476
4697.5	-49.74	52.304	10.1258	10	0.1287	0.1872	0.1885	2.0892	0.429957	40	0.3959087	2.737501	0.08267	0.32732
4698	-48.125	53.414	10.135	10	0.162	0.193	0.191	2.11	0.42424	40	0.3892401	2.753678	0.086105	0.327915
4698.5	-44.6147	55.298	10.1117	10	0.2515	0.2033	0.1947	2.1292	0.410938	40	0.3854516	2.774726	0.08954	0.32851
4699	-42.063	54.893	10.105	10	0.309	0.21	0.198	2.13	0.39333	40	0.3832722	2.770105	0.10529	0.33906
4699.5	-42.2297	52.3355	10.1493	10	0.288	0.2163	0.2045	2.1118	0.405437	40	0.3915891	2.763021	0.12301	0.35532
4700	-43.688	54.288	10.161	10	0.283	0.218	0.207	2.101	0.39957	40	0.3921797	2.746868	0.1318	0.3672
4700.5	-45.8542	55.1117	10.1327	10	0.2803	0.2167	0.2078	2.0987	0.396403	40	0.3924427	2.743795	0.13303	0.37533
4701	-46.375	56.385	10.156	10	0.262	0.215	0.207	2.097	0.39687	40	0.3925159	2.741195	0.13185	0.379705
4701.5	-45.8963	52.803	10.0433	10	0.2187	0.2127	0.2058	2.0957	0.405028	40	0.3927502	2.739688	0.13067	0.38408
4702	-46.938	50.238	9.965	10	0.202	0.211	0.205	2.089	0.42022	40	0.3959164	2.737191	0.12731	0.39025
4702.5	-47.6983	50.3468	9.9902	10	0.2285	0.2098	0.2038	2.091	0.409713	40	0.3934727	2.733892	0.12753	0.39206
